app,review,sentiment
uzum,Хорошее удобное приложение.,Positive
uzum,Juda ham ajoyib ilova. To'lovlar oson va tez. Ux juda qulay,Positive
uzum,"Апельсин, вы молодцы! Очень удобное приложение, все легко и понятно. Так держать!",Positive
uzum,"Ассалому Алайкум Апельсин иловаси менга жуда йокди Сабаби % фоизи хам кам олинади и Яна йутуклари хам бор Бошида ишонмагандим лекин телевизор йутиб олдим Ходимлари хам яхши, Рахмат коттакон хаммаларизга",Negative
uzum,👍👍👍👍👍,Positive
uzum,"Очень классное приложение,удобный и понятный интерфейс! спасибо вам за проводимые акции и конкурсы😊",Positive
uzum,все норм,Positive
uzum,хорошо,Positive
uzum,"Наконец то годное приложение, всем советую, лагов нет, все работает четко",Positive
uzum,👍👍👍👍,Positive
uzum,один из топ приложений. молодцы,Positive
uzum,Всё отлично работает даже лучше чем другие,Positive
uzum,zor,Positive
uzum,отлично,Positive
uzum,👍,Positive
uzum,Очень удобно и безопасно,Positive
